Diameter,Material,Sample,Pressure,Load Work,Peak Load Force,Hysteresis,Unload Work,Buckle Angle,Buckle Force,Buckle Slope,Unbuckle Slope,Buckle Intercept,Buckled R2,Unbuckle R2
25,60,2,50,0.44837331157956484,0.43168138776,36.44389241813143,0.31015473834215407,27.142000000000003,0.37062222120000005,0.0007118947668248767,0.014220042320021118,0.3607894135371774,0.8724265357870734,0.9982236299019932
25,60,2,75,0.5682311966668254,0.5742461390400001,48.2143649932373,0.34747921627773903,24.523999999999997,0.43137384024,0.0020246026898617714,0.01869110988277982,0.40443944063919063,0.9290182009215837,0.9999773536768181
25,60,2,75,0.5444911680587419,0.57511660836,40.784329310043255,0.36003807538323296,22.618,0.4202115128400001,0.0023692185441374185,0.02006296208022671,0.3978763752503298,0.9163292825747316,0.9999467193336289
25,60,2,75,0.5423314892661323,0.5777335082399999,47.44330554082104,0.3343646704150407,26.305999999999997,0.43035783504,0.002425620377808225,0.017479123363708816,0.39069407245485666,0.9341982458536083,0.999986587033527
25,60,2,100,-21804.34891463658,0.7134992625599998,-200.00690270882978,0.3762661863108086,30.108000000000008,0.54331839156,0.0040531527784546965,0.018858826617080934,0.4421849759873592,0.9654154742211098,0.999961659399602
25,60,2,100,0.595292211302092,0.70729613892,44.195671399198545,0.37981469029230824,33.996,0.56471491188,0.0036645655145967596,0.0172341335820814,0.45649991100118953,0.970401416324168,0.9999970938717615
25,60,2,100,0.6048196627952578,0.70953958824,42.269518546032415,0.39377011676108215,22.652,0.19997728296,0.010891879729553584,0.00493874945464341,0.032426390747327394,0.9565678464127315,0.9721175539740261
25,70,2,-50,0.056724593516869794,0.07654638096000001,2.529565548063624,0.05530762926180023,24.810000000000002,0.045863023919999996,0.000820717086633268,0.0019196772440279119,0.027170767582323417,0.994705102985905,0.999999447668039
25,70,2,-50,0.0581061759983305,0.07952849352000001,17.667175622847527,0.048673683357241274,18.317999999999998,0.036474586680000004,0.000851770806296199,0.0020294212537843937,0.021347545912553334,0.991917828357631,0.9999986579699686
25,70,2,-50,0.05664010479505848,0.07813354584000001,20.462315015400858,0.04612594806273133,17.203999999999997,0.034596350039999994,0.000836752571046073,0.002114558054984019,0.021874766593972722,0.9921940461005946,0.9999949480415345
25,70,2,0,0.08221520916631404,0.07625256324,39.8322239068736,0.12310751222431482,12.292000000000002,0.09086381639999999,0.0005556874692304181,0.008509162706432767,0.09687955379632737,0.908073934813542,0.9996355104454061
25,70,2,0,0.08737384307395431,0.08059118004000002,14.998791665231112,0.10154134047630012,15.629999999999997,0.07571435507999999,0.0004733899273194062,0.00562494748518106,0.07892753760902498,0.8993778075205056,0.9993634914361422
25,70,2,0,0.08400765684898015,0.07841637971999998,40.257017929693504,0.12634939486051275,7.754,0.08366116331999998,0.0006648549431400912,0.013323517281983404,0.09639148140042758,0.8980732564761749,0.9995024827467979
25,70,2,50,0.2745967855287617,0.28446223428000006,19.57744332618748,0.3341891458782687,12.030000000000001,0.28422608172,0.0007077865970252623,0.027151233447872743,0.3059967685728806,0.8452225722472833,0.9999155546248727
25,70,2,50,0.3330789939966929,0.32441595228,1.93557217140315,0.3266938046541066,11.975999999999999,0.28197714048,0.0007491327735429332,0.02646526018594626,0.2991904969283639,0.8737056841468817,0.9970922387541764
25,70,2,50,0.29294942743057717,0.29390559072,12.13136985381546,0.3307830758673434,16.472,0.29348545884000005,0.0008037774197347572,0.019580371401305557,0.3018142176708789,0.9021448859502077,0.9999181340603203
25,70,2,75,0.3682620249721211,0.38498908392,8.063743342612161,0.3992053235851246,18.146,0.37587798864000005,0.001298486388089252,0.02238932504298401,0.37652071904570206,0.9219134501088995,0.9997735824615002
25,70,2,75,0.458603470588566,0.46886992404000005,24.508387647236855,0.3584768628360463,19.548,0.36218388612,0.0013819347721503216,0.020658989070194103,0.36343323256636373,0.8961607448422149,0.9999081304047752
25,70,2,75,0.4742145153309245,0.49294650131999995,40.295742174137814,0.31517028365110683,16.652,0.32225762771999994,0.001950901109527075,0.02164347726527586,0.32278709497468017,0.9150775334920944,0.9999434875552731
25,70,2,100,0.5038568573154021,0.514592904,8.78584893939142,0.46145158647988027,19.826,0.46492123356,0.0016617097831155415,0.02445322997671135,0.44523292416684424,0.9483941226009969,0.9990224029076604
25,70,2,100,0.5186282231989073,0.55697954256,9.138205921752293,0.4733057391550563,17.682000000000002,0.44251694591999996,0.0022984373650050435,0.02726819923139838,0.4360748639658281,0.94607912931418,0.9944826362408916
25,70,2,100,0.5949019393746269,0.6354426036,24.63426334798372,0.46442343781069934,20.16,0.4534129152,0.0023118906744352724,0.024104252908316626,0.4349783484115408,0.950702688324878,0.9999130979250609
25,70,2,125,0.6230986380620088,0.6906144319199999,16.605275379048866,0.527563342763003,22.418,0.53387778108,0.00375380511442628,0.026143384643298434,0.49735650199973147,0.9416555897156897,0.9987773336040556
25,70,2,125,0.6981550706313956,0.8056674099600001,26.46095757422515,0.5350024292039874,26.493999999999993,0.60288100992,0.0033049874627284217,0.023544830050389303,0.5345793344827547,0.9820247490154905,0.9995698764857941
25,70,2,125,0.6641684613573053,0.7848502871999998,25.455531868861137,0.5141897822428149,25.876,0.53228787024,0.0045915350394359344,0.023042806004381404,0.4665783116262033,0.9386811745938345,0.9993770860255415
25,70,2,150,0.7298122748635011,0.86448861912,30.7105159789382,0.5355176070741327,29.416,0.6705057668399999,0.004049018373356848,0.023489417439206295,0.5693983435267621,0.969083749265655,0.9994559944185707
25,70,2,150,0.6999857276426247,0.89125074528,35.23361196966761,0.49029608928222,34.88,0.7022380805999999,0.004753295755218231,0.020895982831326366,0.561092624022383,0.9668847941738142,0.999883929568339
25,70,2,150,0.6764653438720643,0.92508921036,31.618285833863187,0.4917763455725837,21.697999999999997,0.23094072791999992,0.0137631631796662,0.0067873696000279255,0.00611462009659991,0.9822514238815193,0.9589656412722096
25,82,1,-50,0.10483932419464302,0.11989410551999999,39.73593275225181,0.07008534895059833,28.078000000000003,0.07501688124,0.001340437354776843,0.002799855908808025,0.040699866266890455,0.991412460119337,0.9999964568028166
25,82,1,-50,0.08767199064328425,0.10477484976,55.363389564179535,0.049656998908289625,22.152000000000005,0.054784647959999995,0.0012265244424175098,0.002619626750875696,0.03054473639275143,0.989795007227081,0.9999982946310579
25,82,1,-50,0.0826419332270969,0.10294878635999999,52.81274886708975,0.04811402524008296,19.87,0.05223090516,0.0012360659524383694,0.0028370974117535477,0.03149468511197581,0.9874050323926915,0.9999912960893486
25,82,1,0,0.3550740029374544,0.32654407128,57.01142254891435,0.197545798028593,8.097999999999999,0.16150912932,0.0007334205684676382,0.023690100483958292,0.18276506801592862,0.8204541249317382,0.999882058539208
25,82,1,0,0.33181625182743035,0.29380124424,53.59957455630987,0.191554108565273,8.02,0.15357055896000002,0.0008651765259209039,0.023195402058402113,0.1730752530989241,0.864726450470079,0.9998386215578761
25,82,1,0,0.35786104638478206,0.3234878178,51.13984095351019,0.21211788650946564,8.149999999999999,0.17949242136,0.0006930804433097684,0.026179357032067623,0.20120968509290252,0.7956072046410407,0.9998303674827145
25,82,1,50,0.5671495937523608,0.5284023368399999,49.32533040067371,0.34274526986367604,12.504,0.33078932544,0.0009070380377689408,0.029948529521811092,0.352111710283339,0.8022791552205282,0.9999445663845263
25,82,1,50,0.5301745971908572,0.51947796684,41.96306373005102,0.34628082376108255,12.397999999999998,0.33435632748000005,0.0009772627841877271,0.029885499800342264,0.3552168797076155,0.8147335702215031,0.9999832599074321
25,82,1,50,0.5486481344214342,0.52219372128,43.59675851807864,0.35226391015442343,12.918,0.3376295118,0.0011143129575236237,0.028930898495928354,0.3546042235134754,0.8572144208949456,0.9999921031830078
25,82,1,75,0.6592481806695091,0.6606917057999999,44.7770720364844,0.41805562917628747,15.361999999999997,0.40738787963999995,0.0020068392521522082,0.029530389314138625,0.41873764807603286,0.9062305038115214,0.9991136133218278
25,82,1,75,0.662127339742286,0.67263937776,44.78907498061785,0.4198283640320145,15.354,0.40577325515999996,0.002219880027580942,0.029805300753089924,0.4139631955907342,0.9214375174061925,0.9998470332046812
25,82,1,75,0.6474035574029523,0.6575448356399999,46.53755734870504,0.4029898420696621,15.171999999999997,0.4156285056,0.002152159026605015,0.029669306377501505,0.4147798393422427,0.940728049251934,0.9999830470306141
25,82,1,100,0.7332793369058206,0.7634729886,48.50386455903167,0.44703121996542894,18.446000000000005,0.463792644,0.0032959636740352498,0.027629205765226476,0.44280892856227605,0.9583665850787375,0.9972920558038413
25,82,1,100,0.7364765378924751,0.77991854304,46.741252990644874,0.4574487242450215,18.165999999999997,0.48798180563999993,0.0035236791488560096,0.02949923013014467,0.4652976679039348,0.9511068732611397,0.9999259479799535
25,82,1,100,0.7206375024797169,0.7773922598399999,45.707819183081305,0.45252418993310284,17.572000000000006,0.47387855508,0.003430787191052515,0.029653860833820496,0.45248512885380515,0.958905746752981,0.9998965562964466
25,82,1,125,0.8554867704308335,0.91778770272,49.673585476403304,0.515081555887668,22.862000000000005,0.58632836304,0.004729683303227992,0.02754571935837581,0.5143462108618072,0.9718322805845474,0.9998388468407612
25,82,1,125,0.8191725984773978,0.9152751493199999,47.73674017276021,0.5034775629902061,23.296,0.58438696932,0.005124085812520419,0.02680996554145445,0.5012833462641865,0.9750481117709701,0.9994521812910927
25,82,1,125,0.8058038263520803,0.91202118672,46.93694593940572,0.49947485244037765,21.220000000000002,0.5632787748,0.005687114932104204,0.028508644587101603,0.4817170629263521,0.9734981998700594,0.9999792869785974
25,82,1,150,0.8720246723760479,0.97029045792,48.670423630834364,0.5306747876459754,21.454,0.59790258444,0.006526098949272215,0.03036680143534232,0.5067538554682391,0.9679326959797476,0.9992379948457464
25,82,1,150,0.8523633003032018,1.0043897892,46.961542561886866,0.5281970759579814,28.764000000000003,0.6855344059199999,0.00675491475815184,0.02507438648947938,0.5219386635443783,0.9790306468362349,0.9999206569688006
25,82,1,150,0.8462689622811435,1.0159228212,48.04569151576002,0.5184295448523687,28.534,0.7202076428399999,0.0070565356686519715,0.02620927696300907,0.5441072545704233,0.9844130839367091,0.9999970276606451
28,60,4,-50,0.0689404509177356,0.08249962224000001,88.99870884043834,0.026479284615821996,13.670000000000002,0.0358759674,0.001052956709406658,0.002841139087664541,0.02394069989422177,0.9912732426713207,0.9999988751620312
28,60,4,-50,0.062046202001827706,0.07649969963999999,96.56963174751432,0.021638970530808366,11.232,0.030323636280000003,0.0010199316079289775,0.002910474046948595,0.02095897774810555,0.9922805752608006,0.9999998692671329
28,60,4,-50,0.056498690593696846,0.07037895479999999,96.44833584815079,0.01973542343099725,10.135999999999996,0.02619096648,0.0010066605519940984,0.002815106105130813,0.018000396429596697,0.9939442422536156,0.9999996100460684
28,60,4,0,0.27328550248537825,0.2599600332,73.24579743040456,0.12677262108738602,5.513999999999999,0.10312727376000003,0.0008223287729503099,0.02300421632762939,0.11527863618846572,0.8855866470520438,0.9999224924050628
28,60,4,0,0.2578723921505875,0.26182454004,66.00529520275347,0.1298979219012934,5.860000000000001,0.10233643728,0.000942835286515615,0.021769616455769754,0.11537587987925386,0.9036406165592438,0.9999232268051762
28,60,4,0,0.2579620513093054,0.26217876888,68.62684039056411,0.1261574967362244,6.446,0.09698456124000002,0.0009801998819822535,0.018734731858741267,0.11116497434837065,0.902805360537835,0.9999086035464091
28,60,4,50,0.5375935320006233,0.5506006774800001,50.88596198144904,0.31951864399330326,15.665999999999997,0.33923315243999996,0.001954645122465826,0.023699723770003445,0.3332767561904547,0.9486788715163633,0.9999275994922172
28,60,4,50,0.5033031785882844,0.5406712861199999,47.368092687062656,0.31054985010446123,15.084,0.33421902948,0.0021598983689962823,0.024003534682809052,0.32272854454597677,0.9615991683091969,0.9999702453013344
28,60,4,50,0.5009247301313186,0.5368653855600001,47.846307582315376,0.30751939803460154,13.099999999999994,0.30812142564,0.002372822618834066,0.02634562163838044,0.30781803848975386,0.9543107021802198,0.9999592014044472
28,60,4,75,0.657686456199748,0.7338715398,51.74748379643218,0.3873074341567742,20.170000000000005,0.46269426,0.004190757240696965,0.0246490746732827,0.40829621094325286,0.9762714736524862,0.9999474137891456
28,60,4,75,0.6196790830656435,0.71608046496,50.92817531243286,0.3681399727961793,21.03,0.46549513919999996,0.003754993207768733,0.02329987385593305,0.40522058308290465,0.9828308727699587,0.9999924327569434
28,60,4,75,0.6514727366240146,0.75437562312,48.518686769025834,0.39709668098198736,22.298,0.49013189232000004,0.004258553305319537,0.023673166283118555,0.42866048930064193,0.9580839796889211,0.9999579139300181
28,70,2,-50,0.18641595075346473,0.29471564891999996,75.61827065130457,0.08412627464102926,10.596,0.003954182400000006,0.0023552323346419097,-0.002130349145589868,0.0026350789480280995,0.9749103308283489,0.9877246878738349
28,70,2,-50,0.19234643480765537,0.29329873356,137.92750692618458,0.03533131366242782,7.321999999999998,-0.055523311199999995,0.0023509938226837974,-0.012223453161189016,-0.04293585858853169,0.9673841724283321,0.9894077567442123
28,70,2,-50,0.12085855324575613,0.23737451220000003,23.038363941114454,0.09589080074011626,13.082000000000003,0.03341009532000001,0.0020673633272332596,0.0009615164525106023,0.025242856864929303,0.977051418129002,0.9963043284988738
28,70,2,0,0.5165248013376665,0.53247184956,45.863545381577886,0.3238190577505524,16.12,0.26374945800000005,0.002487012359248561,0.01762266762906037,0.23954795893127973,0.9811031058672296,0.9986298288242192
28,70,2,0,0.47408210682789304,0.5077637014799999,40.80174551134629,0.31342399005885874,17.46,0.25303472208,0.002720761974432329,0.015533806777010575,0.22155570065951868,0.9850750947065038,0.9986674185031698
28,70,2,0,0.46771669900195434,0.50516876928,37.38076887607402,0.32041234989522654,16.142,0.25731567371999997,0.002499339520449463,0.017330823797328754,0.2343766673782543,0.9812911751831864,0.9993212582293948
28,70,2,50,0.7707434414131646,0.77509389132,36.64880801121442,0.5320198353435732,16.631999999999998,0.44773152396000004,0.0029963438268045405,0.023125668316857133,0.454706877990827,0.9294111955009617,0.986065088857474
28,70,2,50,0.7198525604977744,0.7695031167599999,33.44981329385482,0.5135646786784427,18.042,0.4384474332,0.003183899694558165,0.02112050562995825,0.4338346766836324,0.9476139536753865,0.9843538846968315
28,70,2,50,0.711761820836436,0.76996169208,32.57363215460849,0.5123869603345551,17.314,0.420612423,0.003423345459395724,0.02017280831847698,0.4233639839542873,0.9441755079808294,0.981797706229852
28,70,2,75,0.9172548609271383,0.9622310653200001,38.18652841818667,0.6231426871939779,19.941999999999997,0.51134168736,0.005412715540017461,0.0210723238479405,0.48729559163029423,0.9600500660433491,0.9716204774578198
28,70,2,75,0.8721302413904485,0.93912106596,34.8671069534591,0.6131867154250812,19.676,0.49261973208,0.0056504710430444645,0.02020575423407297,0.46927836663097644,0.9579437390398328,0.9644099837553007
28,70,2,75,0.8657306395498399,0.93612247764,34.95603420953813,0.608129169945864,20.689999999999998,0.50108003484,0.005283784662801296,0.019592549284857333,0.480799439140319,0.9512830733935036,0.9678965626532787
28,70,2,100,1.0442274569826093,1.13343068748,40.149474239785214,0.6950683883040903,22.839999999999996,0.5694407090400001,0.0081813006345574,0.020004103549361916,0.485529589536604,0.9648878038369435,0.9565326688753195
28,70,2,100,0.9771736097890444,1.09024497456,35.72068037290087,0.6810154099324227,23.613999999999997,0.5814982194,0.007833721870606759,0.020334760418684095,0.4876224787244182,0.9710529437750072,0.9609450142743968
28,70,2,100,0.9761992999362759,1.0921369410000001,36.92501646926277,0.6719158961437837,21.842,0.53096706348,0.008455789376902303,0.01877550347482337,0.4559451010120404,0.9578437300310028,0.9470260672581982
28,70,2,125,1.1150608364406,1.2501367334399998,43.538876254910406,0.7163688779241387,24.857999999999997,0.57529509576,0.011055552517712168,0.017563873666092734,0.42851343519380836,0.9564070552617945,0.9241993373476771
28,70,2,125,1.0715618162401541,1.23456439428,39.69382092760297,0.7166558559439081,25.208,0.5623616241599999,0.012074889133444936,0.016840780152891397,0.38608023306426864,0.9581694497971628,0.923736590911139
28,70,2,125,1.052957573299806,1.2640257991200001,38.29400959173601,0.7145355753593912,24.415999999999997,0.53590979148,0.012650224117816323,0.016145490293555487,0.3583217068889465,0.954690533293856,0.9108409055201333
28,82,1,-50,0.40451422248345886,0.42265541724,76.14704988730466,0.18142609105389845,15.665999999999999,0.10648558284000001,0.002440269737712389,0.004310982177355691,0.10369650637174485,0.960220016253299,0.995087492500948
28,82,1,-50,0.15656959370240708,0.3009022968,6.0964288955989945,0.16641485224801295,16.009999999999998,0.08928488940000001,0.0026514217480933847,0.003059238304400094,0.08304080860420834,0.9649083526050729,0.9936336479047296
28,82,1,-50,0.3027379248582634,0.41337407244,144.56755030686742,0.048703091091902385,10.957999999999998,-0.08164288271999999,0.0032841470084370977,-0.01439860491208272,-0.05424170261713196,0.9412154469460009,0.9647535440931345
28,82,1,0,0.6873707301767912,0.678183471,48.55761737051793,0.41880455014406376,16.728,0.3920132496,0.0005249183649488313,0.025457679430547206,0.41456319416578663,0.4675760729704702,0.9934247093692526
28,82,1,0,0.6258732419650986,0.64825799892,40.58176816770811,0.4147263790815072,17.086,0.38147700107999993,0.0008416889131932859,0.024558370203489988,0.3990976074291724,0.6566281549366023,0.9959173990945356
28,82,1,0,0.6138769948040499,0.64069287912,38.947796626096284,0.413756661537448,17.708000000000002,0.38230353504,0.0008970104612910304,0.023648109115598382,0.39840647644090754,0.6731495400343575,0.9965560934402594
28,82,1,50,1.08938854352196,1.00559251968,39.95140740298132,0.7266267160883484,22.202000000000005,0.7261059649199999,0.0018460530555918515,0.03422953144428739,0.7170832722289922,0.8569190592303824,0.9786639638683087
28,82,1,50,0.9164884081025633,0.87901200156,26.05961600695647,0.705187191088688,22.494,0.71014919136,0.0016315316051489297,0.03304639146087262,0.7032799329863748,0.8600242724997775,0.9739390026531702
28,82,1,50,0.9891784017821359,0.9569505842399999,35.80810662387602,0.6887595045001407,21.495999999999995,0.68623737168,0.0017799381620371565,0.03381001244263772,0.6777694472895954,0.8821248336749429,0.9852101085979098
28,82,1,75,1.1688225686763198,1.12835066148,44.841304970305316,0.7406960377827925,15.213999999999997,0.57585252564,0.003033915602833075,0.026499002814685643,0.6851499422200114,0.7872439360044686,0.8970697318941621
28,82,1,75,1.0313818114435438,1.03138532196,54.50787674231366,0.5896003359778599,10.590000000000002,0.57163198512,0.002548979081283624,0.0595532086340494,0.5856135990575649,0.8955473513447136,0.9998831248077243
28,82,1,75,1.0383395001859177,1.0202202486,36.931496223962405,0.7146389205545896,15.720000000000002,0.6102429286800001,0.002818778944006283,0.03194094930386974,0.6663118967618089,0.8678857964299856,0.9414272576986952
28,82,1,100,1.2004465376396838,1.1595639888,39.785582836883684,0.8020867647170278,23.006000000000004,0.82259076144,0.00346994324878154,0.03481180601847556,0.7604982300179669,0.9497317313021918,0.96484759039138
28,82,1,100,1.1576283789054767,1.16165366436,37.11111578553062,0.7952591946194408,17.63,0.6552601969199999,0.004842343278020379,0.029410114686998633,0.6926961193116684,0.9169587060921885,0.9194905667462376
28,82,1,100,1.1911695936890854,1.1877073328399999,40.52097433114343,0.789812891520894,10.3,0.6449161656,0.005279468789420869,0.0706394991723172,0.6587655737805995,0.9429900938895819,0.9998471987725276
28,82,1,125,1.3350780480260624,1.35798156648,43.266520121928345,0.8601735589059625,18.646,0.78913123884,0.00582960706626274,0.04608497656762845,0.7361868366411219,0.9655398954443849,0.9993334224555717
28,82,1,125,1.2525945223382424,1.2627654034800002,52.16997931241255,0.7343105418627698,20.494,0.7468269790800002,0.005388025787956342,0.037500770700785335,0.6502050424898802,0.9696109972383705,0.9993920891288172
28,82,1,125,1.2102847970343134,1.22298468096,49.91054738069876,0.7268640103597788,12.642,0.7119175896,0.00454087236302884,0.061331185286223354,0.7126046845717003,0.9521076634925648,0.9997662200934371
